optimizer_step,train_target_nll,train_target_nll_rolling32,learning_rate,optimizer_step_ms,finite_update
350,2.6243948686270064,2.756112371367557,8.844241933215304e-05,123.3372613787651,True
351,2.755796343722242,2.7358235562333846,8.836364872918945e-05,118.24161931872368,True
352,2.6688817320986,2.7308472857715174,8.828464593936626e-05,121.80132046341896,True
353,2.8217772164128045,2.7371856395443785,8.820541144082904e-05,118.72491240501404,True
354,2.9046370764962988,2.744423554893821,8.812594571312579e-05,123.54403361678123,True
355,2.8273421255024997,2.74448516536669,8.804624923720388e-05,119.76290866732597,True
356,2.57080518364147,2.7329467000881564,8.796632249540732e-05,128.60652804374695,True
357,2.7007942259311677,2.73250647791302,8.788616597147368e-05,118.60919371247292,True
358,2.394280758060393,2.705363809433429,8.780578015053127e-05,121.83491140604019,True
359,2.6015133797367915,2.7018034261603248,8.772516551909616e-05,126.73666328191757,True
360,2.8467974215745926,2.7059070919459245,8.764432256506921e-05,118.57441067695618,True
361,2.9280836777380337,2.719544629071706,8.756325177773317e-05,118.1006133556366,True
362,2.301570062988375,2.69786673617741,8.748195364774973e-05,124.46819245815277,True
363,2.564776723248971,2.6954034417633537,8.740042866715646e-05,129.4412575662136,True
364,2.5834510684013368,2.695369976922791,8.731867732936392e-05,129.45812568068504,True
365,2.4313722947141625,2.6883583201286925,8.723670012915264e-05,118.404570966959,True
366,2.3692216736495872,2.6738703192135205,8.715449756267013e-05,124.3894062936306,True
367,2.5927205322692113,2.6692383653225207,8.707207012742787e-05,133.0067403614521,True
368,2.266451319321891,2.6606079939886413,8.69894183222983e-05,119.3099319934845,True
369,2.8021645242241537,2.6703968881657545,8.690654264751183e-05,117.31437966227531,True
370,2.769525985933293,2.6651076409378263,8.682344360465376e-05,118.64548176527023,True
371,2.5982875660061837,2.6599310870438657,8.674012169666129e-05,117.14835837483406,True
372,2.338993500579487,2.6486484816187215,8.665657742782043e-05,117.00832471251488,True
373,2.6931065262099843,2.6423672460278453,8.657281130376302e-05,114.17984962463379,True
374,2.5358437206930744,2.6345233929831267,8.648882383146361e-05,122.2044788300991,True
375,3.5679479888690415,2.6649239028073453,8.640461551923638e-05,120.89292705059052,True
376,3.0197092302383917,2.676424184904505,8.63201868767321e-05,124.8992457985878,True
377,2.684006305174394,2.6796122260283965,8.623553841493508e-05,117.12722852826118,True
378,3.214005830742064,2.675417704541566,8.615067064615998e-05,120.18485739827156,True
379,3.042153895959346,2.6928809726445024,8.606558408404881e-05,117.46440455317497,True
380,2.565356957912445,2.698827573658974,8.598027924356774e-05,120.22773548960686,True
381,2.6118685413977345,2.6936761955648336,8.589475664100399e-05,118.24536696076393,True
382,2.585845371210797,2.6924715237705783,8.580901679396283e-05,116.59222096204758,True
383,2.8364446217673165,2.694991782459482,8.572306022136426e-05,115.11234566569328,True
384,2.4476295868096325,2.6880776529192048,8.563688744344e-05,165.13046249747276,True
385,2.7372163599187678,2.68543512615377,8.555049898173029e-05,117.2284185886383,True
386,2.5612011632801575,2.674702753865766,8.546389535908075e-05,121.27833813428879,True
387,2.7002313298943603,2.670730541503012,8.537707709963922e-05,124.76680800318718,True
388,2.7111207748371395,2.6751154037278795,8.529004472885253e-05,114.18000981211662,True
389,2.456076602935791,2.6674679780092774,8.520279877346344e-05,117.04209446907043,True
390,3.034594028646296,2.6874777677150874,8.511533976150734e-05,121.33214995265007,True
391,2.7852294583653294,2.6932188951722296,8.50276682223091e-05,123.22129681706429,True
392,2.9922046408933753,2.6977628707759393,8.493978468647984e-05,122.54970520734787,True
393,2.568564762980301,2.686527904689761,8.485168968591377e-05,119.80454996228218,True
394,2.618456929922104,2.6964306192814433,8.476338375378494e-05,120.18833309412003,True
395,3.1091813368299985,2.7134432634558507,8.467486742454399e-05,121.5893067419529,True
396,2.7678766486085493,2.7192065628373285,8.458614123391494e-05,122.39093333482742,True
397,2.1618966957521155,2.7107854503697624,8.449720571889197e-05,121.34316191077232,True
398,2.5412714299123,2.7161620052529685,8.440806141773614e-05,122.55167216062546,True
399,2.660928780110038,2.7182935129979953,8.431870886997211e-05,121.55706807971,True
400,2.9760008900465365,2.7404669370831414,8.422914861638494e-05,130.3071565926075,True
401,2.809124593734741,2.7406844392553538,8.413938119901676e-05,124.64717030525208,True
402,2.6292977278882805,2.7363023061914475,8.404940716116352e-05,121.14972621202469,True
403,2.553229498339223,2.7348942415768605,8.395922704737167e-05,130.37414476275444,True
404,2.5578754284802607,2.7417343018237545,8.38688414034349e-05,117.33835190534592,True
405,3.0409699538566546,2.752605033937712,8.377825077639083e-05,118.7484972178936,True
406,2.821374135412228,2.761527859397688,8.36874557145177e-05,120.39309367537498,True
407,2.724565352612769,2.735172152014677,8.359645676733101e-05,123.02964180707932,True
408,2.967822493576422,2.7335506914939884,8.350525448558024e-05,122.57557362318039,True
409,2.557699030744815,2.7296035891680646,8.341384942124552e-05,125.76359510421753,True
410,2.7206775859968197,2.714187081519775,8.332224212753425e-05,127.46364623308182,True
411,2.8916819206136744,2.7094848322902223,8.323043315887781e-05,121.75377458333969,True
412,2.213157137235006,2.6984785878940514,8.313842307092812e-05,123.78456816077232,True
413,2.5566712151998763,2.6967536714503666,8.304621242055438e-05,123.38724359869957,True
414,2.4957275872974725,2.693937490703078,8.29538017658396e-05,123.06054309010506,True
415,2.320599999817662,2.6778173462671546,8.286119166607729e-05,120.67688629031181,True
416,2.4963981724955553,2.6793413645698365,8.276838268176806e-05,119.86967548727989,True
417,2.556994032485323,2.6737094168375393,8.267537537461623e-05,116.10543727874756,True
418,2.3736273565075616,2.6678477353758936,8.258217030752637e-05,117.35176667571068,True
419,2.5810602375223666,2.6641236387392695,8.248876804459999e-05,120.03888562321663,True
420,2.7391368417178885,2.664999140829295,8.23951691511321e-05,156.32276237010956,True
421,2.330785083499822,2.6610837808469228,8.230137419360772e-05,127.128716558218,True
422,2.3765167923447508,2.6405188672124993,8.220738373969853e-05,123.20338562130928,True
423,2.6994336013905484,2.637837746682038,8.211319835825939e-05,118.40368062257767,True
424,2.625295806438365,2.6263718456053198,8.201881861932493e-05,117.84447729587555,True
425,2.455214229243541,2.622829641426044,8.192424509410603e-05,115.90290814638138,True
426,2.5251134960514725,2.6199126591175883,8.182947835498653e-05,125.15807151794434,True
427,2.90274995663127,2.613461678486374,8.173451897551954e-05,122.47385829687119,True
428,2.9905095875263212,2.620418957827553,8.16393675304241e-05,119.83229592442513,True
429,2.321325090352227,2.625401095158807,8.154402459558175e-05,118.46645176410675,True
430,2.6010045242864033,2.6272677543580016,8.144849074803289e-05,117.45961755514145,True
431,2.3956001808083123,2.618976235629823,8.135276656597342e-05,117.55581572651863,True
432,2.5911511807214644,2.6069496822134113,8.125685262875118e-05,113.62818256020546,True
433,2.532183936768514,2.5982952866832107,8.116074951686248e-05,119.12541463971138,True
434,2.6103708641134578,2.5977038221902475,8.106445781194853e-05,123.74657392501831,True
435,2.622148185787779,2.599857531173015,8.096797809679198e-05,119.75594609975815,True
436,2.662185326675696,2.603117215491622,8.087131095531337e-05,119.72241476178169,True
437,2.4487671617950713,2.584610878239701,8.077445697256756e-05,129.05844673514366,True
438,2.550364027917385,2.5761418123804845,8.067741673474025e-05,124.2343820631504,True
439,2.2522037719768253,2.5613805129856146,8.058019082914443e-05,136.1384242773056,True
440,2.730485154075857,2.553963721126223,8.048277984421673e-05,120.6987090408802,True
441,2.6133648680477606,2.555703278541941,8.038518436951398e-05,120.88831141591072,True
442,2.9080350945709617,2.5615582006848854,8.028740499570959e-05,122.6613037288189,True
443,2.58813011513816,2.552072206763782,8.018944231458996e-05,115.983497351408,True
444,2.8231337056188526,2.571133974525779,8.009129691905091e-05,116.5148913860321,True
445,2.8662555089560886,2.5808084837056597,7.999296940309411e-05,116.32660403847694,True
446,2.8764644404820032,2.5927065103676767,7.989446036182347e-05,119.12734061479568,True
447,2.5937846049495126,2.601243529278044,7.979577039144151e-05,119.70505490899086,True
448,2.5175194849913147,2.601903570293537,7.969690008924583e-05,120.9794320166111,True
449,2.189603249231974,2.590422608316871,7.959785005362541e-05,127.53716483712196,True
450,2.6755877020715295,2.5998588691157423,7.949862088405702e-05,120.09882926940918,True
451,2.415447845766621,2.594683481873375,7.939921318110164e-05,119.57526952028275,True
452,2.628472279917243,2.591225214317106,7.92996275464007e-05,119.73780021071434,True
453,2.406407248466573,2.593588406972316,7.919986458267261e-05,127.76411697268486,True
454,2.326965003837774,2.5920399135814733,7.909992489370899e-05,121.38449400663376,True
455,2.3830804377794266,2.582153877218623,7.899980908437099e-05,127.33105942606926,True
456,2.6968741344683096,2.5843906999695605,7.889951776058577e-05,121.45450338721275,True
457,3.020372452226075,2.6020518944377713,7.879905152934273e-05,121.9179555773735,True
458,2.498093830065781,2.6012075298757154,7.869841099868978e-05,119.17563527822495,True
459,2.6421737639934983,2.5930645238557872,7.859759677772985e-05,122.4009282886982,True
460,2.737294296184218,2.5851515460013488,7.849660947661702e-05,126.96851789951324,True
461,2.524969456512804,2.591515432443863,7.839544970655288e-05,117.07905679941177,True
462,2.675283329627093,2.5938366451107555,7.829411807978292e-05,116.9649101793766,True
463,2.5816024194789837,2.5996492150692134,7.819261520959271e-05,120.63352391123772,True
464,2.6345924388862656,2.601006754386866,7.80909417103042e-05,121.36074155569077,True
465,2.560710398077268,2.6018982063027636,7.798909819727209e-05,114.89853262901306,True
466,2.421054941415787,2.595982083718461,7.788708528688e-05,139.43542167544365,True
467,2.4611672962253746,2.590951430919631,7.778490359653683e-05,119.21170353889465,True
468,2.3952483731198173,2.582609651121011,7.768255374467294e-05,117.62357130646706,True
469,2.7188152074813843,2.5910486525487073,7.758003635073648e-05,117.72304028272629,True
470,2.445881094688024,2.587783560885292,7.747735203518956e-05,120.2949620783329,True
471,2.8612260391682756,2.6068155067350247,7.737450141950461e-05,115.90376868844032,True
472,2.568248952709654,2.6017456254423266,7.727148512616054e-05,124.83072653412819,True
473,2.6253134924688455,2.602119019955488,7.716830377863891e-05,120.42511999607086,True
474,2.6409420067188787,2.5937723609601093,7.706495800142033e-05,129.4258050620556,True
475,2.5505184445116256,2.592596996253029,7.696144841998052e-05,120.99738791584969,True
476,2.255150932633416,2.5748475345972324,7.685777566078659e-05,119.79633569717407,True
477,2.408882581270658,2.560554630607065,7.675394035129328e-05,131.85573741793633,True
478,2.509872030937809,2.5490986178088093,7.66499431199391e-05,125.69744884967804,True
479,2.8581740509864337,2.5573607879974674,7.654578459614252e-05,139.02334868907928,True
480,2.523954451084137,2.557561880687871,7.644146541029831e-05,132.86513835191727,True
481,2.324401871122495,2.561774337621948,7.633698619377346e-05,123.17310646176338,True
482,2.317899757418139,2.550596589351535,7.623234757890362e-05,137.1077448129654,True
483,2.7895241982755605,2.5622864753674364,7.61275501989891e-05,122.8017807006836,True
484,2.8903835997861975,2.570471204113339,7.602259468829112e-05,117.60040372610092,True
485,2.7548828280490376,2.581361065975287,7.591748168202795e-05,146.88050374388695,True
486,2.4120072782709356,2.5840186370513223,7.581221181637107e-05,154.80885654687881,True
487,2.847004276807191,2.5985162570209397,7.570678572844128e-05,124.37041848897934,True
488,2.31957563216036,2.586725678823818,7.560120405630493e-05,128.39534878730774,True
489,2.7661755720774335,2.5787820263191676,7.549546743896996e-05,131.45336508750916,True
490,2.089504872481835,2.5660136213946743,7.53895765163821e-05,126.30048021674156,True
491,2.4934621426192196,2.5613663832267264,7.528353192942098e-05,163.91655802726746,True
492,2.6849341752917266,2.5597301294488375,7.517733431989626e-05,122.85906821489334,True
493,2.6321529406535475,2.5630796133282345,7.507098433054367e-05,127.53896787762642,True
494,2.5625691489328313,2.5595572951815413,7.496448260502126e-05,120.37967145442963,True
495,2.389121991832082,2.5535422818175775,7.485782978790537e-05,126.3708770275116,True
496,2.5148270477851233,2.5497996133456624,7.475102652468684e-05,136.60118356347084,True
497,2.55538626599707,2.549633234218156,7.4644073461767e-05,122.9725256562233,True
498,2.632653725923166,2.556245696234008,7.453697124645382e-05,123.63598495721817,True
499,2.870942389353728,2.5690511678942727,7.442972052695799e-05,126.2783482670784,True
500,2.814526144569442,2.582153598252077,7.4322321952389e-05,119.32922154664993,True
501,2.472372288916521,2.5744522570469286,7.421477617275116e-05,120.6933930516243,True
502,2.313820177382165,2.570325353381122,7.410708383893971e-05,122.98747152090073,True
503,2.693245742694441,2.5650759691163145,7.399924560273693e-05,120.35391107201576,True
504,2.3875124196338047,2.559427952457696,7.389126211680805e-05,130.0710067152977,True
505,2.578418628945535,2.5579624879725884,7.378313403469747e-05,121.13184481859207,True
506,2.503963713238879,2.5536819163013362,7.367486201082466e-05,129.2475387454033,True
507,2.7599569483299478,2.5602268695456587,7.356644670048032e-05,121.03958055377007,True
508,2.3278324216991275,2.562498166078967,7.345788875982231e-05,121.69033661484718,True
509,2.440190635266758,2.5634765427663453,7.334918884587178e-05,129.5390985906124,True
510,2.786457552297695,2.5721198403088366,7.324034761650906e-05,124.12364408373833,True
511,2.4276350867457506,2.5586654976763157,7.313136573046984e-05,124.61626529693604,True
512,2.979194943294969,2.5728917630579033,7.302224384734105e-05,120.35341560840607,True
513,2.573080948029441,2.5806629842112443,7.291298262755693e-05,126.8574632704258,True
514,2.3865687873926054,2.5828088913979457,7.280358273239503e-05,121.41511589288712,True
515,2.463739149272442,2.5726281086165983,7.26940448239722e-05,130.15828654170036,True
516,2.8835824135534778,2.572415571546827,7.258436956524059e-05,123.78918007016182,True
517,2.2703698568227813,2.5572745411960085,7.24745576199836e-05,123.48790466785431,True
518,2.4983465313222366,2.5599726428538645,7.23646096528119e-05,121.04932591319084,True
519,2.563408785951352,2.551110283764622,7.225452632915946e-05,120.2770434319973,True
520,2.357772837514463,2.552303946431934,7.214430831527936e-05,131.98674097657204,True
521,3.36952086857387,2.5711584869474464,7.203395627823995e-05,124.35764819383621,True
522,2.198010046469984,2.574549273634574,7.192347088592068e-05,141.6335515677929,True
523,2.111053311372105,2.5625989976581067,7.181285280700809e-05,126.2507252395153,True
524,2.5704873716755277,2.559022535045095,7.170210271099181e-05,128.53079289197922,True
525,2.3900312321095525,2.5514562316530984,7.159122126816046e-05,122.63045832514763,True
526,2.481098984181881,2.548910289004631,7.148020914959761e-05,131.37106969952583,True
527,2.856273976628652,2.563508788529525,7.136906702717769e-05,128.8674883544445,True
528,2.851622935222543,2.574033660011949,7.125779557356193e-05,123.04632738232613,True
529,2.5244267000470844,2.5730661735760165,7.11463954621944e-05,123.56723472476006,True
530,3.3113223469775654,2.594274567983966,7.103486736729775e-05,126.82081758975983,True
531,2.6527377793663427,2.587455673921859,7.092321196386923e-05,120.10356411337852,True
532,2.6821163977895464,2.5833178693349836,7.081142992767664e-05,122.74646386504173,True
533,2.586252190584054,2.5868766162620886,7.069952193525417e-05,123.07101115584373,True
534,2.403477015911333,2.5896783924661193,7.058748866389831e-05,130.1332451403141,True
535,2.46782971577472,2.5826341416248795,7.04753307916638e-05,126.08269974589348,True
536,2.329524221727925,2.580822010440322,7.036304899735948e-05,117.94908344745636,True
537,2.5885996792197887,2.581140168261399,7.025064396054419e-05,116.68862029910088,True
538,2.6560212277818,2.585891965590868,7.013811636152272e-05,118.52778121829033,True
539,2.9412642074353768,2.5915578174379093,7.002546688134158e-05,122.69558012485504,True
540,1.9988676087653383,2.5812776670337243,6.991269620178496e-05,118.35380643606186,True
541,2.288138511740131,2.576526038173512,6.979980500537056e-05,125.69421902298927,True
542,3.09903436931756,2.586294063705381,6.968679397534552e-05,120.7532286643982,True
543,2.6871584089930187,2.59440416752561,6.95736637956822e-05,119.944017380476,True
544,2.2462035170415553,2.571498185455191,6.946041515107414e-05,119.13231015205383,True
545,2.4135865319973577,2.5665139849541916,6.934704872693179e-05,117.80446022748947,True
546,2.7710416883957096,2.5785287631105334,6.923356520937847e-05,117.29851737618446,True
547,2.476821029508436,2.578937571867911,6.91199652852462e-05,124.34625998139381,True
548,2.5488194847106933,2.568476230341574,6.90062496420715e-05,122.04254418611526,True
549,2.2492464451413405,2.56781612372653,6.889241896809125e-05,124.01169911026955,True
550,2.4862337623323714,2.5674375996955945,6.877847395223851e-05,124.76520985364914,True
551,2.140000845179146,2.5542061015464625,6.866441528413842e-05,124.12675470113754,True
552,2.8450716932614646,2.569434190788556,6.855024365410393e-05,129.12444025278091,True
553,2.222366924745491,2.5335856300439232,6.843595975313167e-05,122.38434329628944,True
554,2.7918730212981444,2.5521438480073044,6.832156427289779e-05,120.79725414514542,True
555,2.067111747209416,2.5507706741272145,6.82070579057537e-05,119.93131041526794,True
556,2.8108466877656824,2.5582819027550343,6.809244134472196e-05,118.90124157071114,True
557,2.672327705294068,2.5671036675420495,6.797771528349205e-05,121.24093994498253,True
558,2.515001557767391,2.5681631229665953,6.786288041641617e-05,128.32649052143097,True
559,2.4639363262388443,2.5559025713919112,6.774793743850505e-05,122.96900525689125,True
560,2.344407753263201,2.5400520969556766,6.763288704542369e-05,126.47060304880142,True
561,2.8036691675741205,2.548778424065894,6.751772993348728e-05,113.50598931312561,True
562,2.200679868285419,2.5140708466067636,6.740246679965683e-05,118.48822236061096,True
563,2.6145135951198006,2.5128763408490613,6.728709834153504e-05,119.63798105716705,True
564,2.7728913436501714,2.515713057907206,6.717162525736205e-05,116.79631471633911,True
565,2.824772101073038,2.5231668051099874,6.705604824601127e-05,126.64502486586571,True
566,2.4714062951203717,2.525289595085276,6.694036800698504e-05,128.81794199347496,True
567,2.645809574299548,2.5308514656641776,6.682458524041053e-05,121.18545174598694,True
568,2.891647055997687,2.5484178042351076,6.670870064703536e-05,118.56226623058319,True
569,2.4005414586175573,2.542540984841281,6.65927149282235e-05,119.30060014128685,True
570,2.140867915069848,2.526442443819029,6.647662878595088e-05,119.24433335661888,True
571,2.905569478367152,2.525326983535649,6.636044292280135e-05,117.46275424957275,True
572,2.631171479992483,2.5450864795114967,6.624415804196214e-05,117.14150011539459,True
573,2.6971489415449255,2.5578680554429027,6.612777484721986e-05,117.66446754336357,True
574,2.789724482747609,2.5482021214875985,6.60112940429561e-05,121.29054218530655,True
575,2.557359481502224,2.5441459050035107,6.589471633414326e-05,118.30311641097069,True
576,2.073802953607896,2.538758387396207,6.577804242634016e-05,116.4558194577694,True
577,2.4257052097728544,2.5391370960766864,6.56612730256879e-05,117.92506277561188,True
578,2.8275649504228073,2.5409034480150368,6.554440883890547e-05,119.33595314621925,True
579,2.556213690295364,2.5433844686646268,6.542745057328563e-05,119.27174031734467,True
580,2.0976612000580293,2.529285772269226,6.53103989366904e-05,120.78366428613663,True
581,2.516602213397348,2.5376406400272273,6.519325463754702e-05,127.7569830417633,True
582,2.654347342146924,2.542894189396428,6.507601838484346e-05,118.80123987793922,True
583,2.572981170527843,2.556424824563571,6.49586908881243e-05,115.61902612447739,True
584,2.720750230279836,2.5525397788454,6.484127285748625e-05,126.21796503663063,True
585,2.3184248515736985,2.555541589058784,6.472376500357408e-05,118.85853856801987,True
586,2.6825380216945303,2.5521248703211654,6.460616803757608e-05,117.75842681527138,True
587,3.0109289205527006,2.581619156988147,6.448848267121992e-05,117.75892227888107,True
588,2.9872306854880635,2.587131156916975,6.437070961676834e-05,121.12826853990555,True
589,2.623760904584612,2.5856134443948022,6.425284958701467e-05,119.44598332047462,True
590,2.6695631048773643,2.59044349274199,6.413490329527876e-05,114.50399085879326,True
591,2.3856098416161404,2.58799579009753,6.401687145540245e-05,117.04052984714508,True
592,2.5444487766786055,2.5942470720792628,6.389875478174542e-05,116.65314435958862,True
593,2.5594985354077684,2.5866167398240663,6.378055398918073e-05,120.06165832281113,True
594,2.6944535367868165,2.602047166964738,6.366226979309054e-05,116.86903983354568,True
595,2.3081609254692035,2.592473646038151,6.354390290936185e-05,141.3271203637123,True
596,2.250394805532987,2.5761456292219904,6.342545405438203e-05,121.8927875161171,True
597,3.009748451253201,2.5819261401651232,6.330692394503465e-05,114.70130831003189,True
598,2.5174143300253964,2.5833638912558996,6.318831329869498e-05,120.26020139455795,True
599,2.245157151878951,2.570843503055251,6.306962283322575e-05,118.9350038766861,True
600,2.2411372363567352,2.5505150711914695,6.295085326697277e-05,122.98193573951721,True
601,2.7003111942954687,2.5598828754314056,6.28320053187606e-05,114.99546840786934,True
602,2.5988513888983893,2.574194858988548,6.271307970788818e-05,116.11516773700714,True
603,2.569900053197687,2.5637051894520013,6.259407715412447e-05,133.8232271373272,True
604,3.020425202740226,2.5758693682878686,6.247499837770414e-05,125.39636716246605,True
605,2.2059980265666983,2.5605209021947957,6.235584409932315e-05,117.23605170845985,True
606,2.5557420958754835,2.55320895260504,6.223661504013445e-05,124.50692057609558,True
607,2.4589382252061225,2.5501332883457835,6.211731192174352e-05,121.53635919094086,True
608,2.402115627001691,2.560393059389341,6.199793546620418e-05,116.75090342760086,True
609,2.7255953367502412,2.5697646258573883,6.187848639601397e-05,122.77735024690628,True
610,2.3506918045736493,2.5548623400496027,6.175896543411002e-05,120.3666441142559,True
611,2.624920205207868,2.557009418640618,6.163937330386449e-05,119.8418065905571,True
612,2.130078043256487,2.55802244499057,6.151971072908034e-05,142.44292676448822,True
613,2.795147180557251,2.5667269752143156,6.13999784339868e-05,124.0631714463234,True
614,2.1835534103800742,2.5520146648466024,6.128017714323516e-05,114.95089530944824,True
615,2.8621647216178276,2.5610516508181647,6.11603075818942e-05,115.51329493522644,True
616,2.356169760592876,2.549658511140443,6.104037047544596e-05,119.2542351782322,True
617,2.5733635288018446,2.5576253448038173,6.0920366549781236e-05,121.29068002104759,True
618,2.550305419320228,2.553493075979624,6.0800296531195236e-05,118.46854165196419,True
619,2.5684240622953936,2.539664799159084,6.0680161146383206e-05,120.45418098568916,True
620,2.806077689960085,2.5340037680488336,6.055996112243598e-05,113.98091912269592,True
621,2.762438436349233,2.5383374409164787,6.043969718683563e-05,119.87058818340302,True
622,2.226673412322998,2.5244971380241523,6.0319370067450984e-05,116.82784929871559,True
623,2.7194066974094935,2.5349282897676986,6.019898049253337e-05,115.64815416932106,True
624,2.5477737889570347,2.535032196401403,6.007852919071202e-05,118.23787167668343,True
625,2.4332188922453692,2.531085957552577,5.995801689098981e-05,117.57267639040947,True
626,2.5818055681435457,2.527565708532478,5.983744432273875e-05,116.3441389799118,True
627,2.7763020035567556,2.542195117222718,5.971681221569565e-05,120.65590545535088,True
628,2.894355702262393,2.562318895245511,5.959612129995763e-05,117.90823191404343,True
629,2.9362604083436907,2.560022393904589,5.9475372305977784e-05,117.96323955059052,True
630,2.5619316697120667,2.5614135607698003,5.935456596456064e-05,117.86342039704323,True
631,2.169903449077702,2.559061882557266,5.923370300685788e-05,120.61823531985283,True
632,2.4909865347350517,2.566869673131592,5.911278416436378e-05,126.19733437895775,True
633,2.452601610397806,2.559128748634791,5.899181016891091e-05,119.47183310985565,True
634,2.1901484821619612,2.546356782799279,5.887078175266556e-05,127.45736539363861,True
635,2.5117519124906664,2.5445396534021825,5.874969964812349e-05,119.12146955728531,True
636,2.6590215282878655,2.533245788575549,5.8628564588105293e-05,117.59817600250244,True
637,2.5503196062111275,2.5440058379394372,5.850737730575213e-05,118.1846335530281,True
638,2.813082904387743,2.552047738205445,5.838613853452121e-05,118.54183301329613,True
639,2.178756452577059,2.5432920578107883,5.8264849008181334e-05,116.9535182416439,True
640,2.496200676122423,2.546232215595815,5.8143509460808544e-05,116.04863777756691,True
641,2.302441891501932,2.533008670431805,5.802212062678156e-05,115.52154645323753,True
642,2.3764269527267006,2.533812893811586,5.790068324077746e-05,118.5196191072464,True
643,2.1887088657098976,2.5201812894522746,5.777919803776714e-05,119.22106891870499,True
644,2.747090720490321,2.5394629356158376,5.7657665753010867e-05,123.69774654507637,True
645,2.5681876753057753,2.53237045107673,5.753608712205391e-05,119.0381646156311,True
646,2.420200685311479,2.539765678418341,5.741446288072202e-05,123.68427217006683,True
647,2.4448310616372644,2.526724001543947,5.729279376511697e-05,114.37135934829712,True
648,2.699239435261243,2.537444928877335,5.7171080511612173e-05,119.04053390026093,True
649,2.6053646164555704,2.5384449628665138,5.7049323856848134e-05,120.93038111925125,True
650,2.5762250209282973,2.539254950416769,5.692752453772805e-05,115.43890833854675,True
651,2.2858595310608085,2.530424808815688,5.6805683291413314e-05,116.24187603592873,True
652,2.324901150254642,2.5153880419498904,5.6683800855319126e-05,118.56221407651901,True
653,2.109815721270404,2.4949935821036817,5.656187796710991e-05,119.8679655790329,True
654,2.2199573730457725,2.494783705876266,5.643991536469497e-05,116.37566238641739,True
655,2.4354401420760943,2.485909751022092,5.631791378622393e-05,116.33515357971191,True
656,2.6749721798089032,2.489884700736205,5.6195873970082346e-05,116.06835946440697,True
657,2.5871412094284154,2.4946947731481757,5.607379665488717e-05,120.9433451294899,True
658,2.63882557012267,2.4964766482100202,5.595168257948232e-05,116.72033369541168,True
659,2.5382510957779822,2.4890375573419306,5.582953248293419e-05,118.10735985636711,True
660,2.582248268219141,2.479284200028083,5.570734710452721e-05,117.49480292201042,True
661,2.69167674314685,2.4716409604906744,5.5585127183759276e-05,118.3936595916748,True
662,3.095136313305961,2.4883036056029795,5.5462873460337436e-05,118.16704273223877,True
663,2.4474916246872915,2.4969782360907757,5.534058667417325e-05,118.87753754854202,True
664,2.4176673748913933,2.494687012345665,5.5218267565378415e-05,124.08212199807167,True
665,2.576223407883242,2.49855019351709,5.509591687426023e-05,114.49402570724487,True
666,2.448707049233573,2.5066301487380827,5.497353534131717e-05,118.81187930703163,True
667,2.4745953846513555,2.505469007243107,5.485112370723438e-05,117.25028231739998,True
668,2.664798996405687,2.505649553121792,5.47286827128791e-05,114.4784577190876,True
669,2.8269408067067463,2.514293965637279,5.4606213099296366e-05,116.33651331067085,True
670,2.5028537860891436,2.5045993056904408,5.448371560770439e-05,120.19872665405273,True
671,2.6575653151179965,2.519562082644846,5.436119097949009e-05,119.01784688234329,True
672,2.466779652936959,2.5186426756703,5.423863995620464e-05,118.62951889634132,True
673,2.52847266350037,2.525706137295252,5.411606327955897e-05,127.32596322894096,True
674,2.429253571911862,2.5273569691447904,5.399346169141926e-05,120.00800296664238,True
675,2.5811893162520034,2.5396219832242366,5.3870835933802455e-05,116.69071018695831,True
676,2.1828693737641225,2.521990066139047,5.3748186748871786e-05,115.2334064245224,True
677,2.6172011216933075,2.523521736338651,5.362551487893229e-05,120.1634332537651,True
678,2.4975872646422075,2.525940066942738,5.3502821066426265e-05,117.6319420337677,True
679,2.6892483475842055,2.5335781071285766,5.338010605392884e-05,124.7364729642868,True
680,2.2825531966714974,2.5205566621726447,5.325737058414345e-05,124.58724901080132,True
681,2.722506939306767,2.5242173597617423,5.3134615399897325e-05,120.29317021369934,True
682,2.755745753065332,2.5298273826410167,5.301184124413702e-05,123.09186905622482,True
683,2.505844155947367,2.5367019021687156,5.288904885992392e-05,122.50641733407974,True
684,2.6774829331739447,2.5477200828849433,5.27662389904297e-05,121.25322222709656,True
685,2.47788651693951,2.5592222952496044,5.2643412378931937e-05,117.84540116786957,True
686,2.2613603515284404,2.5605161383271877,5.252056976880942e-05,119.29026991128922,True
687,2.5329941652588923,2.5635647015516554,5.23977119035379e-05,115.30935391783714,True
688,2.3783185655420476,2.5542942761058214,5.227483952668533e-05,120.40889263153076,True
689,2.5376428725735454,2.5527474530791068,5.215195338190757e-05,118.28476563096046,True
690,1.9238561765257134,2.5304046595291965,5.2029054212943785e-05,118.57157200574875,True
691,2.7125721928532136,2.5358521938128007,5.190614276361196e-05,118.0785521864891,True
692,2.70968672817136,2.539834645686298,5.1783219777804404e-05,119.6226254105568,True
693,2.3877966537238646,2.530338392891835,5.166028599948328e-05,118.89833584427834,True
694,2.8106957045468417,2.521449623868122,5.153734217267601e-05,127.82013788819313,True
695,2.4136404772481974,2.520391775510646,5.141438904147088e-05,116.08972772955894,True
696,2.817615893449676,2.532890166715589,5.129142735001247e-05,118.89516934752464,True
